scenario_id,error_rate,num_models_wrong,models_wrong
314,0.14423076923076922,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1491,0.14423076923076922,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1645,0.14423076923076922,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1337,0.14423076923076922,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
237,0.14393939393939395,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
519,0.14393939393939395,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1307,0.14385964912280702,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
432,0.14351851851851852,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
251,0.14351851851851852,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
391,0.1434108527131783,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
266,0.1434108527131783,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
191,0.14285714285714285,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
984,0.14285714285714285,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1131,0.1426553672316384,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1107,0.1423611111111111,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
547,0.14215686274509803,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
569,0.14215686274509803,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1691,0.14215686274509803,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
789,0.14215686274509803,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1581,0.14215686274509803,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1196,0.14215686274509803,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
371,0.14215686274509803,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1302,0.1419753086419753,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1257,0.14166666666666666,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
590,0.14157706093189965,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
255,0.14150943396226415,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
292,0.14150943396226415,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
81,0.14130434782608695,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
284,0.14126984126984127,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1846,0.140893470790378,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
805,0.1406926406926407,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1810,0.14052287581699346,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1355,0.14052287581699346,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1725,0.14049586776859505,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
709,0.14035087719298245,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1499,0.14035087719298245,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
640,0.14035087719298245,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
889,0.14035087719298245,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
856,0.14035087719298245,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
429,0.1402439024390244,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
542,0.14015151515151514,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1454,0.14009661835748793,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1857,0.1400560224089636,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
924,0.13978494623655913,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
325,0.13953488372093023,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1623,0.13953488372093023,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1677,0.1388888888888889,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
767,0.1388888888888889,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
250,0.1388888888888889,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
310,0.1388888888888889,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1768,0.1388888888888889,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1171,0.1388888888888889,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
316,0.1388888888888889,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1455,0.1388888888888889,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1087,0.1388888888888889,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1988,0.1388888888888889,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
701,0.1388888888888889,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1482,0.1388888888888889,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
163,0.13865546218487396,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
150,0.13861386138613863,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1938,0.13846153846153847,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
145,0.13836477987421383,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
963,0.13829787234042554,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1469,0.13829787234042554,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
783,0.13825757575757575,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1648,0.13824289405684753,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1657,0.13821138211382114,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1252,0.13804713804713806,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
398,0.13802083333333334,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
295,0.13793103448275862,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1345,0.13768115942028986,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
31,0.13761467889908258,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1949,0.13756613756613756,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1278,0.13725490196078433,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1021,0.13716814159292035,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
535,0.13703703703703704,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1437,0.13703703703703704,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
601,0.13696369636963696,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
460,0.13690476190476192,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
676,0.13690476190476192,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
926,0.13681592039800994,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1709,0.13666666666666666,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1530,0.13636363636363635,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1831,0.13636363636363635,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1028,0.13636363636363635,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
570,0.13636363636363635,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1467,0.13596491228070176,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1150,0.13565891472868216,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
128,0.13551401869158877,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1963,0.13541666666666666,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1939,0.13541666666666666,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1840,0.13541666666666666,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1461,0.13532763532763534,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1349,0.13513513513513514,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1182,0.1349206349206349,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
812,0.134180790960452,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1201,0.13414634146341464,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1740,0.13392857142857142,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1587,0.13333333333333333,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1993,0.13333333333333333,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
345,0.13333333333333333,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1428,0.13333333333333333,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
75,0.13333333333333333,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
363,0.13297872340425532,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
257,0.13257575757575757,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
88,0.1325459317585302,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
801,0.1324404761904762,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1916,0.1318407960199005,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1109,0.1318181818181818,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1910,0.13178294573643412,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1985,0.13178294573643412,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
116,0.13178294573643412,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
623,0.13178294573643412,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1290,0.13178294573643412,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1976,0.13178294573643412,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
17,0.13178294573643412,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1480,0.13178294573643412,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
876,0.13178294573643412,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1950,0.13157894736842105,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
695,0.13157894736842105,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
740,0.13157894736842105,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
414,0.13157894736842105,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
468,0.13157894736842105,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
722,0.13149847094801223,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1414,0.13141025641025642,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1942,0.13120567375886524,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
568,0.13120567375886524,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1436,0.13114754098360656,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1611,0.13095238095238096,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1103,0.13095238095238096,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1520,0.13071895424836602,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1433,0.13071895424836602,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1393,0.1301169590643275,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1151,0.13,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
178,0.12990196078431374,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1960,0.12962962962962962,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
374,0.12962962962962962,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
882,0.12931034482758622,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
575,0.12903225806451613,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
729,0.12903225806451613,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1146,0.1288888888888889,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
216,0.12878787878787878,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1635,0.12878787878787878,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
557,0.12878787878787878,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
114,0.12857142857142856,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1036,0.12857142857142856,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1668,0.1282051282051282,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
35,0.1282051282051282,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
996,0.1276595744680851,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1608,0.12757201646090535,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
324,0.12745098039215685,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
850,0.12745098039215685,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1465,0.12731481481481483,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1370,0.12727272727272726,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
490,0.12727272727272726,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1630,0.12727272727272726,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
359,0.12698412698412698,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1656,0.12681159420289856,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1113,0.1267605633802817,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1030,0.1267361111111111,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1785,0.12666666666666668,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1300,0.12585034013605442,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1329,0.12557077625570776,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
80,0.125,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1238,0.125,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
491,0.125,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
587,0.125,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
18,0.125,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1755,0.125,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1596,0.125,3,"GraphSAGE, TransformerConv, GINE"
808,0.125,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1629,0.125,3,"GAT, GCN, GIN"
1855,0.125,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
744,0.125,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1678,0.125,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
731,0.125,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
321,0.125,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
697,0.125,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
444,0.125,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
751,0.125,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1065,0.12464985994397759,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
878,0.1246376811594203,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1817,0.12444444444444444,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1685,0.12441314553990611,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1806,0.12424242424242424,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
735,0.12418300653594772,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1406,0.12418300653594772,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
425,0.12414965986394558,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
999,0.12385321100917432,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1292,0.12365591397849462,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
777,0.12365591397849462,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1025,0.12345679012345678,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
853,0.12318840579710146,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1259,0.12318840579710146,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1514,0.12264150943396226,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1972,0.12254901960784313,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
225,0.12222222222222222,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
757,0.12139917695473251,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
585,0.12121212121212122,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
708,0.12121212121212122,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
628,0.12121212121212122,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1010,0.12121212121212122,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
346,0.12121212121212122,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1138,0.12121212121212122,4,"GAT, GCN, GraphSAGE, GIN"
834,0.12121212121212122,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
629,0.12091503267973856,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1818,0.12083333333333333,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
685,0.12083333333333333,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1230,0.12063492063492064,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
376,0.12037037037037036,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1069,0.12037037037037036,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1488,0.12037037037037036,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1531,0.11965811965811966,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1843,0.11956521739130435,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
553,0.11904761904761904,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
117,0.11904761904761904,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
925,0.11904761904761904,4,"GAT, GCN, GraphSAGE, GIN"
501,0.11864406779661017,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1557,0.11851851851851852,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
776,0.11851851851851852,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1311,0.11842105263157894,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1577,0.11805555555555555,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
86,0.11799410029498525,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
69,0.11788617886178862,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1223,0.11777777777777777,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
286,0.11764705882352941,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1523,0.11764705882352941,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1936,0.11750599520383694,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
930,0.11728395061728394,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1381,0.11728395061728394,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
864,0.11728395061728394,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1241,0.11721611721611722,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1637,0.11721611721611722,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1511,0.11711711711711711,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
644,0.11666666666666667,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
248,0.11666666666666667,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1331,0.11655773420479303,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1997,0.11627906976744186,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1185,0.11616161616161616,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1900,0.11616161616161616,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
976,0.11616161616161616,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1647,0.11616161616161616,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
445,0.11594202898550725,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1104,0.11538461538461539,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
366,0.11538461538461539,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1032,0.11538461538461539,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
633,0.11507936507936507,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
288,0.11507936507936507,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1729,0.11507936507936507,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1590,0.11494252873563218,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1998,0.11481481481481481,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1777,0.11481481481481481,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
447,0.11481481481481481,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1001,0.11479028697571744,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1975,0.11475409836065574,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1063,0.11469534050179211,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1017,0.11458333333333333,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
124,0.11458333333333333,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1147,0.11382113821138211,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
641,0.11363636363636363,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
884,0.11363636363636363,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
112,0.11333333333333333,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1883,0.11316872427983539,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1591,0.11314984709480122,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
141,0.11296296296296296,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
911,0.11290322580645161,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
156,0.11282051282051282,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1403,0.1125,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1619,0.1124031007751938,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1930,0.1111111111111111,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
496,0.1111111111111111,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1322,0.1111111111111111,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
892,0.1111111111111111,4,"GCN, GIN, TransformerConv, GINE"
863,0.1111111111111111,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1603,0.1111111111111111,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
422,0.1111111111111111,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1490,0.1111111111111111,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1039,0.1111111111111111,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1896,0.1111111111111111,1,GCN
1096,0.1111111111111111,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1159,0.1111111111111111,3,"GAT, GCN, GIN"
1024,0.1111111111111111,4,"GCN, GIN, TransformerConv, GINE"
1219,0.1111111111111111,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1773,0.1111111111111111,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
865,0.1099290780141844,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1956,0.10989010989010989,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
184,0.10919540229885058,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1348,0.10909090909090909,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1513,0.10869565217391304,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
905,0.10869565217391304,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
898,0.10852713178294573,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
40,0.10852713178294573,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
14,0.10833333333333334,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1642,0.10810810810810811,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
83,0.10740740740740741,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
358,0.10740740740740741,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
974,0.10740740740740741,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
706,0.10727969348659004,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1905,0.10714285714285714,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1535,0.10714285714285714,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1400,0.10714285714285714,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1498,0.10696517412935323,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
603,0.10638297872340426,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
201,0.10632183908045977,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1564,0.10625,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
